x,y,z,cluster,original_path
-1.7999929,0.5084287,7.7636056,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻花盘_新00124904_HD_rank1_std29.jpg
-1.2111466,0.24932514,9.32024,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻花盘_新00124904_HD_rank2_std30.jpg
-1.7438365,0.5413748,7.685176,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻花盘_新00124904_HD_rank3_std30.jpg
1.0570612,-3.6219149,16.885406,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻花鹭莲纹盘_新00143975_HD_rank0_std13.jpg
0.6665891,-3.0029314,15.842282,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻花鹭莲纹盘_新00143975_HD_rank1_std18.jpg
1.2564247,-3.4493775,15.545622,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻花鹭莲纹盘_新00143975_HD_rank2_std21.jpg
1.0982006,-3.6280944,16.770344,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻花鹭莲纹盘_新00143975_HD_rank3_std21.jpg
1.1518569,-3.5536015,16.280142,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻花鹭莲纹盘_新00143975_HD_rank4_std22.jpg
-1.8454239,-2.794985,12.069208,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻龙纹盘_新00059722_HD_rank0_std19.jpg
-1.6189529,-2.8532016,12.116997,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻龙纹盘_新00059722_HD_rank1_std22.jpg
-2.7166862,-2.6145415,11.011991,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻龙纹盘_新00059722_HD_rank2_std22.jpg
-2.9088593,-2.454388,10.677808,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻龙纹盘_新00059722_HD_rank3_std26.jpg
-2.7269871,-2.6339304,10.8772745,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩刻龙纹盘_新00059722_HD_rank4_std26.jpg
3.3912585,-7.807764,-5.3103228,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花方盘_新00093360_HD_rank0_std27.jpg
3.5203152,-7.9583306,-5.2411633,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花方盘_新00093360_HD_rank1_std30.jpg
3.5535808,-7.9549747,-5.156673,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花方盘_新00093360_HD_rank2_std31.jpg
0.5725414,-4.7210317,-6.4701304,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花盘_新00082486_HD_rank0_std22.jpg
1.6210214,-5.6191773,-6.863676,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花盘_新00082486_HD_rank1_std25.jpg
0.7045503,-5.318278,-6.780383,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花盘_新00082486_HD_rank2_std26.jpg
0.8528814,-5.635748,-6.959858,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花盘_新00082486_HD_rank3_std28.jpg
-3.671028,1.9245281,-3.1198754,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花盘_新00140548_HD_rank0_std17.jpg
-3.7479165,1.9448997,-3.1119273,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花盘_新00140548_HD_rank1_std21.jpg
3.270007,-9.603887,-7.531652,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花花口洗_新00082216_HD_rank0_std19.jpg
5.2061124,-9.298698,-6.1745453,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花花口洗_新00082216_HD_rank1_std26.jpg
4.0244246,-9.255134,-6.5242333,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花花口洗_新00082216_HD_rank2_std29.jpg
4.780914,-10.083573,-6.7946625,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花花口洗_新00082216_HD_rank3_std29.jpg
5.8732243,-9.054435,-5.910237,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩印花花口洗_新00082216_HD_rank4_std30.jpg
9.910111,-21.37874,0.11635418,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩哨_新00063181_HD_rank0_std18.jpg
9.957577,-21.806997,-0.19319065,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩哨_新00063181_HD_rank1_std23.jpg
10.01993,-22.225094,-0.51519954,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩哨_新00063181_HD_rank2_std24.jpg
5.3442764,-9.702338,-4.140838,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩哨_新00063181_HD_rank3_std24.jpg
10.025333,-22.190496,-0.49478123,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩哨_新00063181_HD_rank4_std24.jpg
-4.9252896,11.16347,-1.2663538,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩折枝花纹圆盒_新00128092_HD_rank0_std23.jpg
-3.5335908,-1.1812332,9.219751,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩折枝花纹圆盒_新00128092_HD_rank1_std24.jpg
-4.065843,-0.19710414,7.753396,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩折枝花纹圆盒_新00128092_HD_rank2_std24.jpg
-4.182535,-0.21084417,7.7302556,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩折枝花纹圆盒_新00128092_HD_rank3_std25.jpg
-3.430108,-1.1855752,9.297281,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩折枝花纹圆盒_新00128092_HD_rank4_std27.jpg
2.377185,-9.898453,-8.059603,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩猫形水壶_新00109877_HD_rank0_std24.jpg
5.0466657,-10.267274,-7.818902,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩猫形水壶_新00109877_HD_rank1_std24.jpg
5.9934864,-11.03791,-7.8789067,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩猫形水壶_新00109877_HD_rank2_std26.jpg
4.899082,-10.235655,-7.966565,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩猫形水壶_新00109877_HD_rank3_std27.jpg
-4.4766893,0.23786192,-13.046179,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩碗_新00052367_HD_rank0_std11.jpg
-12.705358,1.9944884,-10.908229,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩碗_新00052367_HD_rank1_std12.jpg
-11.765137,1.725696,-11.457882,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩碗_新00052367_HD_rank2_std13.jpg
-11.768721,1.6134539,-11.283929,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩碗_新00052367_HD_rank3_std13.jpg
-11.79543,1.6968057,-11.364062,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\三彩碗_新00052367_HD_rank4_std14.jpg
-32.045944,2.0919166,-2.5138783,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉刻花莲瓣纹壶_新00106077_HD_rank0_std6.jpg
-21.540672,-2.9578996,-4.108265,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉刻花莲瓣纹壶_新00106077_HD_rank1_std9.jpg
-32.344006,1.8422347,-2.7084465,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉刻花莲瓣纹壶_新00106077_HD_rank2_std10.jpg
-18.60529,-22.480757,-4.4871244,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉刻花莲瓣纹壶_新00106077_HD_rank3_std10.jpg
-32.420963,1.7878122,-2.7567117,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉刻花莲瓣纹壶_新00106077_HD_rank4_std10.jpg
-15.865697,14.572592,-14.521121,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉大碗_新00064925_HD_rank0_std12.jpg
-19.378326,13.9049635,-16.787409,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉大碗_新00064925_HD_rank1_std14.jpg
-19.196346,13.452567,-16.953407,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉大碗_新00064925_HD_rank2_std14.jpg
-16.269913,14.918791,-14.119074,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉大碗_新00064925_HD_rank3_std17.jpg
-18.43423,14.256698,-16.246132,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉大碗_新00064925_HD_rank4_std21.jpg
-23.1791,3.6474812,-3.4001052,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉折沿盆_新00107329_HD_rank0_std9.jpg
-22.858736,3.602734,-3.3601727,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉折沿盆_新00107329_HD_rank1_std9.jpg
-23.086206,1.7186474,-5.455268,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉折沿盆_新00107329_HD_rank2_std15.jpg
-22.890028,1.7693088,-5.428012,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉折沿盆_新00107329_HD_rank3_std19.jpg
-11.164503,0.8654968,0.4847003,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉折沿盆_新00107329_HD_rank4_std24.jpg
-21.973276,11.848872,-4.4030533,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉撇口瓶_新00052360_HD_rank0_std10.jpg
-26.3734,8.847921,-1.763217,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉撇口瓶_新00052360_HD_rank1_std11.jpg
-25.543127,11.396364,-1.559931,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉撇口瓶_新00052360_HD_rank2_std12.jpg
-9.810975,-7.7669597,7.53173,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉撇口瓶_新00052360_HD_rank3_std13.jpg
-23.146889,12.366597,-3.909053,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉撇口瓶_新00052360_HD_rank4_std13.jpg
-20.8097,2.2238848,-5.714923,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063174_HD_rank0_std16.jpg
-7.663675,-15.125897,4.136577,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063174_HD_rank1_std20.jpg
-14.681781,-10.689675,-0.94151,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063174_HD_rank2_std20.jpg
-21.160378,2.473235,-4.9999228,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063174_HD_rank3_std20.jpg
1.9055367,-0.23968948,-13.284083,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063174_HD_rank4_std24.jpg
-15.549195,-8.064804,3.0061898,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063180_HD_rank0_std13.jpg
-15.649984,-8.107135,2.9175513,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063180_HD_rank1_std16.jpg
-14.025172,-6.5397763,3.0721304,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063180_HD_rank2_std17.jpg
-15.652839,-8.276423,2.976633,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063180_HD_rank3_std21.jpg
-15.051847,-9.65201,3.1541514,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉杯碟_新00063180_HD_rank4_std24.jpg
-24.051308,8.108862,-4.83842,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉梅瓶_新00064919_HD_rank0_std7.jpg
-23.697487,9.758729,-5.534477,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉梅瓶_新00064919_HD_rank1_std13.jpg
-15.491958,14.768661,-15.059195,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉梅瓶_新00064919_HD_rank2_std13.jpg
-23.682287,9.847024,-5.594021,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉梅瓶_新00064919_HD_rank3_std15.jpg
-24.162521,7.921254,-5.635219,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉梅瓶_新00064919_HD_rank4_std17.jpg
-10.576319,-1.7961644,-13.100924,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉瓶_新00130801_HD_rank0_std13.jpg
-9.322017,-2.2964861,-13.422097,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉瓶_新00130801_HD_rank1_std14.jpg
-8.34739,-4.918962,-12.783737,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉瓶_新00130801_HD_rank2_std17.jpg
-8.642106,-1.6476953,-13.824977,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉瓶_新00130801_HD_rank3_std19.jpg
-6.1696897,-6.757829,-13.430576,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉瓶_新00130801_HD_rank4_std25.jpg
-24.648266,8.591841,-3.1684287,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉皮囊壶_新00064918_HD_rank0_std6.jpg
-24.6264,8.067843,-3.455891,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉皮囊壶_新00064918_HD_rank1_std7.jpg
-25.265388,8.546105,-3.394792,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉皮囊壶_新00064918_HD_rank2_std9.jpg
-21.655855,9.061436,-6.0160284,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉皮囊壶_新00064918_HD_rank3_std9.jpg
-28.907434,8.51396,-2.3073766,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉皮囊壶_新00064918_HD_rank4_std13.jpg
-24.84086,14.211443,-8.792758,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉绿彩刻花折沿盆_新00140890_HD_rank0_std7.jpg
-24.520082,14.163863,-8.782517,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉绿彩刻花折沿盆_新00140890_HD_rank1_std11.jpg
-16.225044,-7.353487,1.7617158,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉绿彩刻花折沿盆_新00140890_HD_rank2_std15.jpg
-8.945738,-4.2475634,8.691992,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉绿彩刻花折沿盆_新00140890_HD_rank3_std17.jpg
-25.32364,14.304807,-8.89663,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉绿彩刻花折沿盆_新00140890_HD_rank4_std18.jpg
1.2814735,1.5317953,-16.013617,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉绿彩小碗_新00065861_HD_rank0_std30.jpg
-21.715832,10.508329,-4.757716,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070801_HD_rank0_std7.jpg
-23.970243,7.851496,-3.4105225,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070801_HD_rank1_std7.jpg
-23.38875,8.499694,-4.907275,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070801_HD_rank2_std10.jpg
-21.548296,10.502749,-4.3464055,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070801_HD_rank3_std13.jpg
-24.735209,7.141005,-3.8718126,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070801_HD_rank4_std15.jpg
-29.078785,4.3807178,-0.42744705,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070802_HD_rank0_std5.jpg
-28.94454,4.7646685,-0.093685485,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070802_HD_rank1_std5.jpg
-30.303717,4.436821,0.2086638,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070802_HD_rank2_std8.jpg
-29.517859,3.691412,-0.9290403,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070802_HD_rank3_std8.jpg
-29.141144,4.8861504,0.38514394,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070802_HD_rank4_std11.jpg
-20.73174,6.618403,-6.714182,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070803_HD_rank0_std6.jpg
-21.406067,9.32839,-6.1744094,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070803_HD_rank1_std6.jpg
-23.386084,6.1027803,-3.1867158,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070803_HD_rank2_std9.jpg
-21.359278,6.772406,-6.507061,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070803_HD_rank3_std9.jpg
-24.217628,6.8472867,-3.1748033,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\白釉鸡冠壶_新00070803_HD_rank4_std13.jpg
13.5614395,11.649928,-22.219809,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划花皮囊壶_新00140479_HD_rank0_std22.jpg
8.393203,15.459455,-11.0215845,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划花皮囊壶_新00140479_HD_rank1_std24.jpg
13.2473345,11.543044,-22.263657,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划花皮囊壶_新00140479_HD_rank2_std24.jpg
13.757305,11.71977,-22.186064,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划花皮囊壶_新00140479_HD_rank3_std24.jpg
7.734452,15.411991,-10.970442,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划花皮囊壶_新00140479_HD_rank4_std25.jpg
-8.52262,27.415495,-1.8979906,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划鱼纹折沿盆_新00143578_HD_rank0_std15.jpg
-8.447013,27.339897,-1.9235905,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划鱼纹折沿盆_新00143578_HD_rank1_std21.jpg
1.7771097,-2.2212453,11.785975,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划鱼纹折沿盆_新00143578_HD_rank2_std29.jpg
1.7640939,-2.265675,11.866027,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划鱼纹折沿盆_新00143578_HD_rank3_std29.jpg
-8.720058,27.59773,-1.8610553,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉划鱼纹折沿盆_新00143578_HD_rank4_std30.jpg
-2.2055304,-4.366335,20.902342,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻划银杏叶纹单柄壶_新00105310_HD_rank0_std24.jpg
2.3024344,4.130679,14.919064,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻划银杏叶纹单柄壶_新00105310_HD_rank1_std24.jpg
-2.199874,-4.3503275,20.913235,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻划银杏叶纹单柄壶_新00105310_HD_rank2_std27.jpg
-2.4504697,-4.915405,20.600891,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻划银杏叶纹单柄壶_新00105310_HD_rank3_std27.jpg
-2.2479568,-4.449419,20.86474,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻划银杏叶纹单柄壶_新00105310_HD_rank4_std29.jpg
-6.251336,30.256132,-0.7918674,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻弦纹盘口瓶_新00063207_HD_rank0_std18.jpg
-4.0314217,29.00843,-0.7175748,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻弦纹盘口瓶_新00063207_HD_rank1_std19.jpg
-7.2700334,13.775401,-13.400036,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻弦纹盘口瓶_新00063207_HD_rank2_std19.jpg
-5.6021843,30.112825,-1.4469513,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻弦纹盘口瓶_新00063207_HD_rank3_std20.jpg
4.203612,-2.667106,-17.242664,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉刻弦纹盘口瓶_新00063207_HD_rank4_std20.jpg
-5.871409,29.854008,-3.7205234,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉小罐_新00055042_HD_rank0_std17.jpg
-1.2128171,-0.6223636,-13.480294,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉小罐_新00055042_HD_rank1_std19.jpg
-5.829762,28.72551,-4.3363533,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉小罐_新00055042_HD_rank2_std19.jpg
-5.8463726,29.216536,-4.025738,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉小罐_新00055042_HD_rank3_std20.jpg
-5.901538,30.08301,-3.675889,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉小罐_新00055042_HD_rank4_std20.jpg
-23.293325,11.826665,-6.150609,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉弦纹瓶_新00063208_HD_rank0_std11.jpg
-8.588154,8.666356,-13.487148,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉弦纹瓶_新00063208_HD_rank1_std16.jpg
-2.5220916,25.348904,-6.338434,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉弦纹瓶_新00063208_HD_rank2_std18.jpg
-2.5767987,25.351805,-6.4727697,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉弦纹瓶_新00063208_HD_rank3_std21.jpg
-4.1736608,24.513727,-6.6096277,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉弦纹瓶_新00063208_HD_rank4_std22.jpg
1.350828,20.625095,15.917553,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉渣斗_新00140886_HD_rank0_std17.jpg
-15.075701,19.364525,-9.650526,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉渣斗_新00140886_HD_rank1_std25.jpg
-10.2445965,6.8383327,-13.474063,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉渣斗_新00140886_HD_rank2_std27.jpg
0.4815837,-0.6991499,-15.800179,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉渣斗_新00140886_HD_rank3_std28.jpg
-4.2683764,23.164114,1.5828243,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉渣斗_新00140886_HD_rank4_std30.jpg
6.3811927,30.551077,3.3968122,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉皮囊壶_新00084318_HD_rank0_std13.jpg
-6.87925,16.523144,-12.450863,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉皮囊壶_新00084318_HD_rank1_std23.jpg
12.242507,29.529497,5.931013,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉皮囊壶_新00084318_HD_rank2_std23.jpg
12.61894,29.51718,5.9431243,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉皮囊壶_新00084318_HD_rank3_std23.jpg
6.373588,30.524439,3.341218,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉皮囊壶_新00084318_HD_rank4_std24.jpg
2.344341,-3.0978277,1.8123751,0,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉碗_新00065862_HD_rank0_std18.jpg
-5.2191687,23.137188,-7.071255,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉碗_新00065862_HD_rank1_std18.jpg
-4.8470335,24.134209,-6.488081,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉碗_新00065862_HD_rank2_std21.jpg
-0.88529027,0.4079819,9.430897,4,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉碗_新00065862_HD_rank3_std22.jpg
-6.229907,23.440435,-5.739584,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉碗_新00065862_HD_rank4_std27.jpg
9.091429,27.584581,4.833007,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉罐_新00122208_HD_rank0_std17.jpg
10.190656,27.126644,5.088089,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉罐_新00122208_HD_rank1_std17.jpg
10.34703,27.451553,5.476904,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉罐_新00122208_HD_rank2_std17.jpg
9.4419,27.470863,4.834255,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉罐_新00122208_HD_rank3_std18.jpg
-2.9020355,29.077475,-1.3868492,1,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\绿釉罐_新00122208_HD_rank4_std20.jpg
-26.443832,10.9776125,5.9814396,2,D:\pycharm\WebCrawler\故宫文物数据\陶瓷_裁切\辽\赤峰窑白釉刻花缠枝花叶纹壶_新00006018_HD_rank0_std6.jpg
